:START_ID(Tag),:END_ID(Concept)
break up,/c/en/break_up/v/cause_to_separate
break up,/c/en/break_up/v/to_disintegrate
break up,/c/en/break_up/v/to_end_a_relationship
break up,/c/en/break_up/n/song
break up,/c/en/break_up/v/laugh_unrestrainedly
break up,/c/en/break_up/v/break_or_cause_to_break_into_pieces
break up,/c/en/break_up/v/come_apart
break up,/c/en/break_up/v
break up,/c/en/break_up
breakbeat,/c/en/breakbeat/n
breakbeat,/c/en/breakbeat
breakcore,/c/en/breakcore
breakcore,/c/en/breakcore/n
breakfast,/c/en/breakfast/v/eat_an_early_morning_meal
breakfast,/c/en/breakfast
breakfast,/c/en/breakfast/n/the_first_meal_of_the_day
breakfast,/c/en/breakfast/v/provide_breakfast_for
breakfast,/c/en/breakfast/n
brian,/c/en/brian/n/feminine_forms
brian,/c/da/brian
brian,/c/en/brian/n/software
brian,/c/ga/brian
brian,/c/en/brian/n
brian,/c/en/brian/v
brian,/c/en/brian
bright,/c/en/bright/a/clear_and_sharp_and_ringing
bright,/c/en/bright/a/having_lots_of_light_either_natural_or_artificial
bright,/c/en/bright/a/made_smooth_and_bright_by_or_as_if_by_rubbing
bright,/c/en/bright/a/full_or_promise
bright,/c/en/bright/a/characterized_by_quickness_and_ease_in_learning
bright,/c/en/bright/a/emitting_or_reflecting_light_readily_or_in_large_amounts
bright,/c/en/bright/n/american_band
bright,/c/en/bright
bright,/c/en/bright/a/characterized_by_happiness_or_gladness
bright,/c/en/bright/n
bright,/c/en/bright/a/splendid
bright,/c/en/bright/a/having_striking_color
bright,/c/en/bright/a
bro code,/c/en/bro_code
bros,/c/en/bros
buddha,/c/hu/buddha
buddha,/c/pi/buddha/n
buddha,/c/en/buddha/n/founder_of_buddhism
buddha,/c/en/buddha/n/enlightened_human_being
buddha,/c/ms/buddha
buddha,/c/en/buddha/n/one_who_has_achieved_a_state_of_perfect_enlightenment
buddha,/c/en/buddha
buddha,/c/en/buddha/n
buddhism,/c/en/buddhism
buddhism,/c/en/buddhism/n/the_teaching_of_buddha_that_life_is_permeated_with_suffering_caused_by_desire_that_suffering_ceases_when_desire_ceases_and_that_enlightenment_obtained_through_right_conduct_and_wisdom_and_meditation_releases_one_from_desire_and_suffering_and_rebirth
buddhism,/c/en/buddhism/n/a_religion_represented_by_the_many_groups_that_profess_various_forms_of_the_buddhist_doctrine_and_that_venerate_buddha
buddhism,/c/en/buddhism/n/religion_and_philosophy
buddhism,/c/en/buddhism/n
bulgarian,/c/en/bulgarian/n/native_of_bulgaria
bulgarian,/c/en/bulgarian
bulgarian,/c/en/bulgarian/n/a_slavic_language_spoken_in_bulgaria
bulgarian,/c/en/bulgarian/a/of_or_relating_to_or_characteristic_of_bulgaria_or_its_people
bulgarian,/c/en/bulgarian/n/a_native_or_inhabitant_of_bulgaria
but,/c/en/but/r
but,/c/sco/but
but,/c/en/but
but,/c/en/but/n
calabria,/c/it/calabria
calabria,/c/en/calabria
calabria,/c/en/calabria/n/song
calabria,/c/en/calabria/n/a_region_of_southern_italy
calabria,/c/en/calabria/n
calabria,/c/en/calabria/n/region_of_italy
calabrian,/c/en/calabrian/n
calabrian,/c/en/calabrian/n/language
calabrian,/c/en/calabrian
calabrian,/c/en/calabrian/a
calabrian,/c/en/calabrian/a/of_from_or_pertaining_to_calabria
calabrian,/c/en/calabrian/n/inhabitant_of_calabria
calabrian,/c/en/calabrian/a/from_calabria
california,/c/en/california/n/a_state_in_the_western_united_states_on_the_pacific
california,/c/en/california/n/belinda_carlisle_song
california,/c/en/california
calm,/c/en/calm/a/not_agitated
calm,/c/en/calm/v/make_calm_or_still
calm,/c/en/calm/a/free_from_anger_and_anxiety
calm,/c/en/calm
calm,/c/en/calm/v/become_quiet_or_calm_especially_after_a_state_of_agitation
calm,/c/en/calm/a/free_from_storm_or_wind
cannon,/c/en/cannon/v/make_a_cannon
cannon,/c/en/cannon/n/a_cylindrical_piece_of_armor_plate_to_protect_the_arm
cannon,/c/en/cannon
cannon,/c/en/cannon/v/fire_a_cannon
cannon,/c/en/cannon/n/a_large_artillery_gun_that_is_usually_on_wheels
cannon,/c/en/cannon/n/lower_part_of_the_leg_extending_from_the_hock_to_the_fetlock_in_hoofed_mammals
cannon,/c/en/cannon/n/heavy_automatic_gun_fired_from_an_airplane
cannon,/c/en/cannon/n
cannon,/c/en/cannon/v/to_bombard_with_cannons
cannon,/c/en/cannon/n/heavy_gun_fired_from_a_tank
cannon,/c/en/cannon/n/crater
cannon,/c/en/cannon/v
car,/c/en/car
carbon footprint,/c/en/carbon_footprint
carbon footprint,/c/en/carbon_footprint/n
carbon footprint,/c/en/carbon_footprint/n/measure_of_carbon_dioxide_produced_by_someone
catanzaro,/c/es/catanzaro
catanzaro,/c/ca/catanzaro
catanzaro,/c/pt/catanzaro
catanzaro,/c/it/catanzaro
catanzaro,/c/fr/catanzaro
catanzaro,/c/ro/catanzaro
catanzaro,/c/en/catanzaro/n/province_of_italy
catanzaro,/c/en/catanzaro/n
catanzaro,/c/en/catanzaro
catanzaro,/c/en/catanzaro/n/town_and_capital
cause,/c/en/cause/v
cause,/c/en/cause/v/give_rise_to
cause,/c/en/cause/n/a_justification_for_something_existing_or_happening
cause,/c/en/cause/n
cause,/c/en/cause
cause,/c/en/cause/n/events_that_provide_the_generative_force_that_is_the_origin_of_something
cause,/c/en/cause/n/the_act_of_causing_something_to_happen
cello,/c/jv/cello
cello,/c/lb/cello
cello,/c/en/cello/n/a_large_stringed_instrument
cello,/c/en/cello
cello,/c/de/cello/n
cello,/c/da/cello/n
cello,/c/en/cello/n
cello,/c/en/cello/n/musical_instrument
cello,/c/sv/cello
cello,/c/de/cello
cello,/c/da/cello
cello,/c/nds-nl/cello
chair,/c/en/chair
chair,/c/en/chair//chairman
chair,/c/en/chair/v/act_or_preside_as_chair_as_of_an_academic_department_in_a_university
chair,/c/en/chair/n/a_seat_for_one_person_with_a_support_for_the_back
chair,/c/en/chair/n/a_particular_seat_in_an_orchestra
chanté moore,/c/en/chanté_moore
chapel,/c/en/chapel/n/comics
chapel,/c/en/chapel/n/place_of_worship
chapel,/c/en/chapel/n/a_place_of_worship_that_has_its_own_altar
chapel,/c/en/chapel/v
chapel,/c/en/chapel
chapel,/c/en/chapel/a
chapel,/c/en/chapel/n
chicago,/c/en/chicago/n/album
chicago,/c/en/chicago/n/largest_city_in_illinois
chicago,/c/en/chicago
chicago,/c/en/chicago/n/band
chicago,/c/en/chicago/n/cta_blue_line
chicago,/c/en/chicago/n
chicago,/c/en/chicago/n/cta_brown_and_purple_lines
chicago,/c/en/chicago/n/cta_red_line
chicago,/c/en/chicago/n/prison_break
chicago,/c/en/chicago/n/1927_film
chicago,/c/en/chicago/n/2002_film
chicago,/c/tt/chicago/n
chikai,/c/en/chikai/n/eiko_shimamiya_song
chikai,/c/en/chikai/n/do_as_infinity_song
chikai,/c/en/chikai
chill,/c/en/chill/v/to_become_cold
chill,/c/en/chill/v/to_harden_a_metal_surface_by_sudden_cooling
chill,/c/en/chill/v/to_lower_the_temperature_of_something_to_cool
chill,/c/en/chill/a/causing_mild_fear
chill,/c/en/chill/v/to_become_hard_by_rapid_cooling
chill,/c/en/chill/n/coldness_due_to_a_cold_environment
chill,/c/en/chill/n/a_sensation_of_cold_that_often_marks_the_start_of_an_infection_and_the_development_of_a_fever
chill,/c/en/chill/v
chill,/c/en/chill/n
chill,/c/en/chill/v/depress_or_discourage
chill,/c/en/chill/a
chill,/c/en/chill/a/provoking_fear_terror
chill,/c/en/chill/a/moderately_cold_or_chilly
chill,/c/en/chill/n/radio_station
chill,/c/en/chill
chill,/c/en/chill/n/a_sudden_numbing_dread
chillout,/c/en/chillout/n
chillout,/c/en/chillout
chillwave,/c/en/chillwave
china,/c/en/china/n/a_communist_nation_that_covers_a_vast_territory_in_eastern_asia
china,/c/en/china/n/high_quality_porcelain_originally_made_only_in_china
china,/c/en/china/n/album
china,/c/en/china
choir,/c/en/choir/n/a_chorus_that_sings_as_part_of_a_religious_ceremony
choir,/c/en/choir/n
choir,/c/en/choir
choir,/c/en/choir/n/a_family_of_similar_musical_instrument_playing_together
choir,/c/en/choir/n/the_area_occupied_by_singers
choir,/c/en/choir/v/sing_in_a_choir
choral,/c/en/choral/a/of_or_relating_to_a_choir_or_chorus
choral,/c/en/choral/a/related_to_or_written_for_or_performed_by_a_chorus_or_choir
choral,/c/en/choral/a
choral,/c/en/choral
choral,/c/en/choral/n
christian,/c/en/christian/n
christian,/c/en/christian/a/of_or_relating_to_christianity_or_christians
christian,/c/en/christian/a/charitable_moral
christian,/c/en/christian/n/a_religious_person_who_believes_jesus_is_the_christ_and_who_is_a_member_of_a_christian_denomination
christian,/c/en/christian/a/following_the_teachings_or_manifesting_the_qualities_or_spirit_of_jesus_christ
christian,/c/en/christian/a/relating_to_or_characteristic_of_christianity
christian,/c/en/christian
church,/c/en/church//church_building
church,/c/en/church/n/the_body_of_people_who_attend_or_belong_to_a_particular_local_church
church,/c/en/church/n/one_of_the_groups_of_christians_who_have_their_own_beliefs_and_forms_of_worship
church,/c/en/church
church,/c/en/church/n/a_place_for_public_worship
church,/c/en/church/v/perform_a_special_church_rite_or_service_for
cicala,/c/oc/cicala
cicala,/c/en/cicala/n
cicala,/c/it/cicala
cicala,/c/en/cicala
cill,/c/en/cill/n
cill,/c/en/cill
city,/c/en/city
classic,/c/en/classic/n/event
classic,/c/en/classic/n/album
classic,/c/en/classic/n/lasting_work
classic,/c/en/classic/n/transit_bus
classic,/c/en/classic/n/better_than_i've_ever_been
classic,/c/en/classic/n/example
classic,/c/en/classic//classic_movie
classic,/c/en/classic/n/a_creation_of_the_highest_excellence
classic,/c/en/classic/a
classic,/c/en/classic/n/an_artist_who_has_created_classic_works
classic,/c/en/classic/n/study_of_the_literary_works_of_ancient_greece_and_rome
classic,/c/en/classic/n
classic,/c/en/classic
classic,/c/en/classic/n/hybrid_album
classical,/c/en/classical/a/of_or_pertaining_to_or_characteristic_of_the_ancient_greek_and_roman_cultures
classical,/c/en/classical//classical_music
classical,/c/en/classical/a/having_the_form_used_by_ancient_standard_authors
classical,/c/en/classical/a/of_or_relating_to_the_most_highly_developed_stage_of_an_earlier_civilisation_and_its_culture
classical,/c/en/classical
classical,/c/en/classical/a
classical,/c/en/classical/a/of_or_relating_to_the_study_of_the_literary_works_of_ancient_greece_and_rome
cling,/c/en/cling/n/fruit_whose_flesh_adheres_strongly_to_the_pit
cling,/c/en/cling/v/hold_on_tightly_or_tenaciously
cling,/c/en/cling/v/come_or_be_in_close_contact_with
cling,/c/en/cling/v/noun
cling,/c/en/cling
cling,/c/en/cling/v/adjective
cling,/c/en/cling/v
cling,/c/en/cling/v/past_participle
cling,/c/en/cling/v/simple_past
cling,/c/en/cling/n
cloud,/c/en/cloud/v/make_milky_or_dull
cloud,/c/en/cloud/n/any_collection_of_particles_or_gases_that_is_visible
cloud,/c/en/cloud/n/out_of_touch_with_reality
cloud,/c/en/cloud/n/the_process_whereby_water_particles_become_visible_in_the_sky
cloud,/c/en/cloud/v/make_gloomy_or_depressed
cloud,/c/en/cloud
cloud,/c/en/cloud/v/make_less_clear
cloud,/c/en/cloud/a/made_troubled_or_apprehensive_or_distressed_in_appearance
cloud,/c/en/cloud/v/billow_up_in_the_form_of_a_cloud
cloud,/c/en/cloud/n/a_visible_mass_of_water_or_ice_particles_suspended_at_a_considerable_altitude
cloud,/c/en/cloud/n/a_cause_of_worry_or_gloom_or_trouble
cloud,/c/en/cloud/n/suspicion_affecting_your_reputation
cloud,/c/en/cloud/a/mentally_disordered
club,/c/en/club//golf_club
club,/c/en/club/n/stout_stick_that_is_larger_at_one_end
club,/c/en/club//night_club
club,/c/en/club/n
club,/c/en/club/n/a_formal_association_of_people_with_similar_interests
club,/c/en/club/v/unite_with_a_common_purpose
club,/c/en/club/v/strike_with_a_club_or_a_bludgeon
club,/c/en/club/v/gather_into_a_club_like_mass
club,/c/en/club/v/gather_and_spend_time_together
club,/c/en/club/n/a_playing_card_in_the_minor_suit_that_has_one_or_more_black_trefoils_on_it
club,/c/en/club
club,/c/en/club/n/a_condition_in_which_the_ends_of_toes_and_fingers_become_wide_and_thick
club,/c/de/club
coast,/c/en/coast/n/tv_series
coast,/c/en/coast
coast,/c/en/coast/v/move_effortlessly
coast,/c/en/coast/n/the_area_within_view
coast,/c/en/coast/n/a_slope_down_which_sleds_may_coast
coast,/c/en/coast/n
coast,/c/en/coast/v
coast,/c/en/coast/v/to_glide_along_with_no_added_energy
coast,/c/en/coast/n/edge_of_land_meeting_an_ocean_sea_gulf_or_bay
cobain,/c/en/cobain
cold,/c/en/cold/a/lacking_originality_or_spontaneity
cold,/c/en/cold/n/the_sensation_produced_by_low_temperatures
cold,/c/en/cold/a/of_a_seeker
cold,/c/en/cold/a/so_intense_as_to_be_almost_uncontrollable
cold,/c/en/cold/a/marked_by_errorless_familiarity
cold,/c/en/cold/a/unconscious_from_a_blow_or_shock_or_intoxication
cold,/c/en/cold/a/lacking_the_warmth_of_life
cold,/c/en/cold/a/having_lost_freshness_through_passage_of_time
cold,/c/en/cold/a/having_a_low_or_inadequate_temperature_or_feeling_a_sensation_of_coldness_or_having_been_made_cold_by_e_g_ice_or_refrigeration
cold,/c/en/cold/a/sexually_unresponsive
cold,/c/en/cold/a
cold,/c/en/cold/a/giving_no_sensation_of_warmth
cold,/c/en/cold/n/a_mild_viral_infection_involving_the_nose_and_respiratory_passages
cold,/c/en/cold/a/without_compunction_or_human_feeling
cold,/c/en/cold/a/feeling_or_showing_no_enthusiasm
cold,/c/en/cold/a/extended_meanings
cold,/c/en/cold
cole,/c/en/cole/n/for_bruton
cole,/c/en/cole/n
cole,/c/en/cole
coley,/c/en/coley
coley,/c/en/coley/n/band
coley,/c/en/coley/n
colin,/c/en/colin/n/given_name
colin,/c/en/colin/n/film
colin,/c/fr/colin
colin,/c/en/colin/n
colin,/c/en/colin/n/horse
colin,/c/en/colin
colombia,/c/en/colombia
colombia,/c/sv/colombia
colombia,/c/ast/colombia
colombia,/c/en/colombia/n/country_in_south_america
colombia,/c/en/colombia/n/a_republic_in_northwestern_south_america_with_a_coastline_on_the_pacific_ocean_and_the_caribbean_sea
colombia,/c/da/colombia
comedy,/c/en/comedy//comedy_tv_show
comedy,/c/en/comedy/n
comedy,/c/en/comedy//standup_comedy
comedy,/c/en/comedy/n/ancient_greece_a_light_amusing_play_with_a_happy_ending
comedy,/c/en/comedy/n/medieval_europe_a_narrative_poem_with_an_agreeable_ending
comedy,/c/en/comedy/n/archaic_greece_a_choric_song_of_celebration_or_revel
comedy,/c/en/comedy/n/dramatic_work_that_is_light_and_humorous_or_satirical_in_tone
comedy,/c/en/comedy/n/the_genre_of_such_works
comedy,/c/en/comedy//comedy_movie
comedy,/c/en/comedy/n/light_and_humorous_drama_with_a_happy_ending
comedy,/c/en/comedy
commercial,/c/en/commercial
commercial,/c/en/commercial/n/album
commercial,/c/en/commercial/a/connected_with_or_engaged_in_or_sponsored_by_or_used_in_commerce_or_commercial_enterprises
commercial,/c/en/commercial/a/of_or_relating_to_commercialism
commercial,/c/en/commercial/n
commercial,/c/en/commercial/a/of_or_pertaining_to_commerce
commercial,/c/en/commercial/a/of_the_kind_or_quality_used_in_commerce
commercial,/c/en/commercial/n/a_commercially_sponsored_ad_on_radio_or_television
commercial,/c/en/commercial/n/advertisement_in_a_common_media_format
compassion,/c/en/compassion/v
compassion,/c/en/compassion/n
compassion,/c/en/compassion/n/a_deep_awareness_of_and_sympathy_for_another's_suffering
compassion,/c/en/compassion/n/the_humane_quality_of_understanding_the_suffering_of_others_and_wanting_to_do_something_about_it
compassion,/c/en/compassion
concentration,/c/en/concentration/n/the_spatial_property_of_being_crowded_together
concentration,/c/en/concentration/n/the_act_or_process_of_reducing_the_volume_of_a_liquid
concentration,/c/en/concentration/n/the_act_or_process_of_concentrating
concentration,/c/en/concentration
concentration,/c/en/concentration/n/the_amount_of_solute_present_in_a_solution
concentration,/c/en/concentration/n/game_show
concentration,/c/en/concentration/n/strengthening_the_concentration_by_removing_diluting_material
concentration,/c/en/concentration/n/proportion_of_substance_in_a_mixture
concentration,/c/en/concentration/n
concentration,/c/en/concentration/n/increase_in_density
concentration,/c/en/concentration/n/the_strength_of_a_solution
concentration,/c/en/concentration/n/complete_attention
concentration,/c/en/concentration/n/bringing_together_military_forces
consciousness,/c/en/consciousness
consciousness,/c/en/consciousness/n/an_alert_cognitive_state_in_which_you_are_aware_of_yourself_and_your_situation
consciousness,/c/en/consciousness/n
contact,/c/en/contact/n
contact,/c/en/contact/n/video_game
contact,/c/nl/contact/n
contact,/c/fr/contact/n
contact,/c/en/contact//contact_lens
contact,/c/en/contact/n/the_state_or_condition_of_touching_or_of_being_in_immediate_proximity
contact,/c/en/contact/n/a_thin_curved_glass_or_plastic_lens_designed_to_fit_over_the_cornea_in_order_to_correct_vision_or_to_deliver_medication
contact,/c/en/contact//touching_event
contact,/c/en/contact/n/a_person_who_is_in_a_position_to_give_you_special_assistance
contact,/c/en/contact/n/close_interaction
contact,/c/en/contact/n/a_junction_where_things_touch_or_are_in_physical_contact
contact,/c/en/contact/n/the_physical_coming_together_of_two_or_more_things
contact,/c/en/contact
contact,/c/en/contact/n/the_act_of_touching_physically
contact,/c/en/contact/n/a_communicative_interaction
contemporary,/c/en/contemporary/n/someone_living_at_the_same_time
contemporary,/c/en/contemporary
contemporary,/c/en/contemporary/a/belonging_to_the_present_time
contemporary,/c/en/contemporary/n/a_person_of_nearly_the_same_age_as_another
contemporary,/c/en/contemporary/n/magazine
contemporary,/c/en/contemporary/n
contemporary,/c/en/contemporary/a
contemporary,/c/en/contemporary/a/characteristic_of_the_present
contemporary music,/c/en/contemporary_music
conversation,/c/en/conversation/n/the_use_of_speech_for_informal_exchange_of_views_or_ideas_or_information_etc
conversation,/c/en/conversation
cool,/c/en/cool/v
cool,/c/en/cool/a/inducing_the_impression_of_coolness
cool,/c/en/cool/v/lose_intensity
cool,/c/en/cool/n/the_process_of_becoming_cooler
cool,/c/en/cool/a
cool,/c/en/cool/a/psychologically_cool_and_unenthusiastic
cool,/c/en/cool/a/fashionable_and_attractive_at_the_time
cool,/c/en/cool/n/the_quality_of_being_at_a_refreshingly_low_temperature
cool,/c/en/cool/a/neither_warm_nor_very_cold
cool,/c/en/cool/n/a_refrigerator_for_cooling_liquids
cool,/c/en/cool/a/without_exaggeration_or_qualification
cool,/c/en/cool/n/an_iced_drink_especially_white_wine_and_fruit_juice
cool,/c/en/cool/n/a_cell_for_violent_prisoners
cool,/c/en/cool/a/marked_by_calm_self_control
cool,/c/en/cool
cool,/c/en/cool/v/loose_heat
cool,/c/en/cool/v/make_cool_or_cooler
corporate,/c/en/corporate
corporate,/c/en/corporate/a/unified_into_one_body_collective
corporate,/c/en/corporate/a/done_by_or_characteristic_of_individuals_acting_together
corporate,/c/en/corporate/n
corporate,/c/en/corporate/v
corporate,/c/en/corporate/n/film
corporate,/c/en/corporate/a/of_or_relating_to_a_corporation
corporate,/c/en/corporate/a/formed_into_a_corporation_incorporated
corporate,/c/en/corporate/a
corporate,/c/en/corporate/a/of_or_belonging_to_a_corporation
corporate,/c/en/corporate/a/organized_and_maintained_as_a_legal_corporation
cosenza,/c/it/cosenza
cosenza,/c/fr/cosenza
cosenza,/c/ro/cosenza
cosenza,/c/en/cosenza/n/town
cosenza,/c/en/cosenza/n/province
cosenza,/c/en/cosenza/n
cosenza,/c/pt/cosenza
cosenza,/c/ca/cosenza
cosenza,/c/en/cosenza
cosenza,/c/es/cosenza
cosmos,/c/en/cosmos/n/any_of_various_mostly_mexican_herbs_of_the_genus_cosmos_having_radiate_heads_of_variously_colored_flowers_and_pinnate_leaves
cosmos,/c/en/cosmos
cosmos,/c/en/cosmos/n/plant
cosmos,/c/en/cosmos/n
cosmos,/c/en/cosmos/n/the_universe
cosmos,/c/en/cosmos/n/an_ordered_harmonious_whole
cosmos,/c/en/cosmos/n/band
cosmos,/c/es/cosmos/n
cosmos,/c/es/cosmos
cosmos,/c/ca/cosmos
country,/c/en/country
country,/c/fr/country/n
country,/c/en/country/n
country,/c/en/country//country_music
country,/c/en/country/a
country,/c/fi/country/n
country,/c/it/country/n
country,/c/en/country//musical_composition_country
country,/c/en/country/n/the_territory_occupied_by_a_nation
country music,/c/en/country_music
country music,/c/en/country_music/n/style_of_music
country music,/c/en/country_music/n/a_simple_style_of_folk_music_heard_mostly_in_the_southern_united_states
country music,/c/en/country_music/n
country music,/c/en/country_music/n/music
country music,/c/en/country_music/n/willie_nelson_album
cover,/c/en/cover/v/clothe_as_if_for_protection_from_the_elements
cover,/c/en/cover/n/an_artifact_that_covers_something_else
cover,/c/en/cover/v/to_take_an_action_to_protect_against_future_problems
cover,/c/en/cover/n
cover,/c/en/cover/v/hold_within_range_of_an_aimed_firearm
